
Exported on September 23, 2025 at 10:15 AM PDT

Id,FirstName,LastName,Email,Phone,Company,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Industry,LeadSource,Type,Status__c,Ownership,AnnualRevenue,NumberOfEmployees,CreatedDate,LastActivityDate
0012936313210713,Patricia,Allen,patricia.allen@porter.biz,3548278681,Jones-Pearson,6791 David Heights Suite 052,South Bruce,FL,94107,Montserrat,Government,Paid Search,Customer,Inactive,Private,547556184.59,4794,2023-12-31,2025-05-15
0013356377129993,Charles,Gregory,charles.gregory@forbes-riley.org,001-689-446-6411x26748,Turner LLC,61332 Matthew Avenue Apt. 146,Ingramside,NH,62704,Pitcairn Islands,Financial Services,Outbound Call,Customer,Inactive,Private,465981900.92,845,2024-08-30,2025-03-12
0015583988473536,Justin,Reed,justin.reed@blanchard.org,001-803-038-7098,Avila Inc,557 May Stravenue,North Jeremiahland,DC,93730,Mauritania,Hospitality,Partner Referral,Customer,Active,Public,860373321.56,4498,2025-09-01,2025-09-03
0019129444961580,Katelyn,Bartlett,katelyn.bartlett@snyder.org,320-869-7571x0239,Navarro Group,62745 Lowe Parkways,South Larry,OR,51273,Kenya,Manufacturing,Partner Referral,Partner,On Hold,Government,1553743387.24,420,2024-09-15,2025-05-23
0017317072084026,Stephen,Butler,stephen.butler@smith.com,001-617-444-9294,Dixon PLC,69631 Christina Prairie,Youngfurt,IN,85517,Iran,Healthcare,Paid Search,Partner,On Hold,Subsidiary,1043632996.55,4833,2025-08-18,2025-09-11
0012708161543990,Luis,Dixon,luis.dixon@barr.com,524.982.6403x76828,Villarreal-Gonzalez,9617 Nelson Causeway Suite 229,Alexaview,PA,96923,Australia,Manufacturing,Trade Show,Customer,On Hold,Private,497813552.79,2311,2025-03-18,2025-04-18
0011693448902533,Richard,Cuevas,richard.cuevas@tucker.com,(321)780-7117x3758,Mclaughlin Inc,163 Mary Tunnel Apt. 673,Kimberlyhaven,SC,20800,Antarctica (the territory South of 60 deg S),Media,Event,Reseller,On Hold,Subsidiary,233440267.65,2746,2025-01-04,2025-07-20
0019402911310583,Amy,Nielsen,amy.nielsen@allen.biz,(903)482-9897,Sanchez-Allison,860 Brown Stream,West Amyborough,VA,81007,Philippines,Transportation,Paid Search,Customer,Pending,Private,1596420932.28,687,2023-12-23,2024-04-13
0016430167988616,Pamela,Patton,pamela.patton@jackson-peterson.com,2589912289,Johnson-Young,670 Baker Pines Suite 341,Lake Robert,MN,08247,Zimbabwe,Hospitality,Email Campaign,Customer,Active,Government,1419244736.56,1544,2023-10-29,2025-04-13
0018326402887159,Jennifer,Larson,jennifer.larson@werner-george.com,(281)252-1103,Garner LLC,72004 Anthony Dam Apt. 799,North Elizabethland,MA,20338,Liberia,Healthcare,Paid Search,Prospect,Inactive,Subsidiary,685717108.57,4976,2024-09-16,2025-02-11
0017110602674240,Katherine,Nguyen,katherine.nguyen@roberts.com,052.407.2165,"Brooks, Ayers and Ramirez",737 Christopher Drive Suite 831,Port Christianland,OR,92150,Albania,Manufacturing,Trade Show,Reseller,Pending,Private,1097746342.54,1955,2025-09-15,2025-09-15
0015182017622086,Jose,Smith,jose.smith@shaw.com,(704)077-4493x5126,Johnson Inc,9916 Tonya Loaf Suite 794,Youngshire,HI,36850,Luxembourg,Education,Partner Referral,Reseller,Inactive,Subsidiary,1056222828.33,1118,2025-05-17,2025-08-27
0016974752089408,Robyn,Gill,robyn.gill@harris-pena.com,001-767-264-7667x1094,Jackson LLC,3118 Robert Hill Apt. 712,Dixonstad,NH,53412,Grenada,Media,Web,Customer,Inactive,Public,1554799232.18,4613,2024-02-19,2024-07-23
0014052933847059,Roger,Bennett,roger.bennett@rogers-green.net,(031)547-0885,"Watson, Noble and Chen",455 Megan Springs,Erikberg,AR,77314,Saint Lucia,Financial Services,Outbound Call,Customer,Active,Public,1513904779.53,13,2024-01-23,2025-08-17
0011449119323740,Michael,Johns,michael.johns@thompson-gomez.com,756-383-0720x58098,"Becker, Collins and Nolan",931 Lisa Extensions,North Lisaview,SD,91912,India,Manufacturing,Customer Referral,Customer,Inactive,Private,819633082.5,1943,2025-02-18,2025-03-11
0017430318226703,Stacey,Farley,stacey.farley@rowland-jackson.com,(973)922-9849x6441,Thompson-Petersen,54581 Carter Courts,Jermainefurt,MI,11487,El Salvador,Government,Partner Referral,Reseller,Active,Government,135151698.36,2993,2024-11-21,2025-02-13
0015237954532817,Gregg,Hampton,gregg.hampton@banks.net,231.172.7002,"Castillo, Young and Day",7375 Samantha Well,Christensenchester,WV,40866,Micronesia,Technology,Paid Search,Reseller,Pending,Private,1743129771.28,4360,2023-12-14,2025-08-04
0011081724780591,Wayne,Graham,wayne.graham@marshall.com,+1-722-637-3370x65020,Nguyen Group,848 Rodriguez Dale Suite 597,Lake Kerrimouth,ID,99874,Djibouti,Retail,Email Campaign,Customer,Pending,Private,677570902.05,553,2024-11-26,2025-06-20
0018426919170961,Scott,Pennington,scott.pennington@anderson.com,+1-278-978-4199x918,"Martin, Montoya and Wong",90099 Jody Viaduct,West Danielberg,NH,95005,Sudan,Hospitality,Partner Referral,Partner,Inactive,Subsidiary,24957929.13,974,2025-05-20,2025-08-18
0019703637805470,Jennifer,Fleming,jennifer.fleming@perez.info,612-561-9786,Hurley-Carter,01007 Schmitt Square Apt. 740,Lake Steventown,AZ,54385,Indonesia,Retail,Paid Search,Prospect,Inactive,Government,70111911.74,143,2025-06-22,2025-07-13
0012017671276791,Beth,Davis,beth.davis@johnson.net,001-654-333-7923,"Martinez, Lynch and Rivera",073 Eaton Shoals,Escobarfurt,WV,02327,Jersey,Retail,Customer Referral,Reseller,On Hold,Subsidiary,191420069.99,634,2024-01-21,2024-02-07
0016707442271682,Diana,Wilkinson,diana.wilkinson@browning.info,337-080-8494x924,Carlson and Sons,931 Miller Street Suite 856,Lake Debrachester,ND,94721,China,Government,Organic Search,Customer,On Hold,Subsidiary,1732168410.98,3655,2025-02-28,2025-07-28
0011213594291522,Deborah,Wolf,deborah.wolf@chase.net,(577)373-5999x9554,Gutierrez Inc,16363 Karen Passage Suite 517,Lake Jeffreyland,MI,53909,Panama,Media,Web,Reseller,Pending,Subsidiary,1044112803.66,4285,2024-07-23,2025-08-14
0018563677314634,Michele,Bradley,michele.bradley@hendricks-lee.com,(383)717-8161x0769,"Wilson, Diaz and James",825 Micheal Trail Apt. 450,Robbinsland,AR,72462,Northern Mariana Islands,Financial Services,Email Campaign,Reseller,Pending,Government,90115230.87,2599,2024-10-16,2025-06-07
0017804222646444,Robert,Humphrey,robert.humphrey@kim.org,+1-897-698-0411x47972,"Wong, Romero and Mullins",271 Mary Road,Alyssabury,MI,14507,Estonia,Energy,Trade Show,Partner,Active,Private,1111935820.13,595,2025-05-18,2025-09-14
0016423275558831,Wesley,Phillips,wesley.phillips@burton.info,025.133.7726,Washington and Sons,17591 Yoder Flats,West Tracy,AR,61263,Saint Helena,Technology,Outbound Call,Reseller,Active,Subsidiary,1246504203.85,1438,2024-11-08,2025-04-19
0013480233351560,Monica,Solis,monica.solis@rice.com,(245)973-7469,Thompson-Lambert,134 Stephanie Fords Apt. 637,Port Josephtown,DE,56945,Turkmenistan,Energy,Event,Customer,Active,Private,160764999.12,1142,2023-10-23,2024-04-23
0014497751512739,Elizabeth,Miller,elizabeth.miller@baxter-garcia.com,4848749786,Rios and Sons,3661 Francisco Gateway,Smithside,AR,71470,Martinique,Retail,Email Campaign,Partner,Active,Subsidiary,1472980104.41,2396,2025-01-03,2025-09-08
0017346497725448,Caleb,Miller,caleb.miller@moreno.info,815-902-1720,"Haas, Morris and Heath",0219 Taylor Ridges Apt. 751,New Vincentville,VA,65130,Israel,Retail,Organic Search,Partner,Active,Private,629287124.04,1590,2025-02-28,2025-08-08
0011270369404464,Linda,Jones,linda.jones@green.com,+1-118-765-6022,"Hampton, Watson and Simmons",709 Rogers Meadow Apt. 392,Port Lauraville,SD,81148,United States Virgin Islands,Media,Social Media,Prospect,Inactive,Private,1992422460.86,2925,2024-02-21,2025-09-13
0017139760306981,Jennifer,Allison,jennifer.allison@jones-gilbert.com,918.446.1423,Johnson-Terry,01232 Perry Drive,West Johnburgh,MD,19112,United States Virgin Islands,Retail,Web,Reseller,Inactive,Private,688709072.41,4068,2025-01-21,2025-07-19
0019363437055657,Morgan,James,morgan.james@sanders.com,1156290057,Chambers-Daniels,4016 Donna Road Suite 955,New Joel,IN,51246,Costa Rica,Energy,Web,Customer,Pending,Public,955691277.26,1076,2025-09-01,2025-09-14
0016499681359017,Rachel,Miller,rachel.miller@cole-king.net,735.073.7816x6708,Adams-Price,26999 Joy Park Suite 406,New Bradleyland,RI,40572,Rwanda,Healthcare,Outbound Call,Customer,Inactive,Public,234569462.69,552,2024-08-15,2025-03-11
0012243001820478,Sara,Mcgrath,sara.mcgrath@bennett.org,(011)773-2639,Benitez-Ayers,621 David Cliff Suite 639,Richardsonchester,MA,10979,Costa Rica,Transportation,Paid Search,Customer,Inactive,Subsidiary,1889950711.4,3752,2025-09-06,2025-09-07
0018139668810382,Thomas,Macias,thomas.macias@ramsey-higgins.com,016-712-8410x884,Oconnor Ltd,0312 Hunter Stravenue Suite 782,Danielbury,AL,99338,Timor-Leste,Healthcare,Paid Search,Customer,On Hold,Public,464650577.4,1089,2024-03-15,2025-01-01
0019802348426002,Casey,Barnes,casey.barnes@diaz.com,001-791-250-5157x3333,Bowen-Padilla,87347 Melton Alley Apt. 265,Jasonfurt,MA,22368,Estonia,Healthcare,Event,Customer,Active,Public,1569536355.35,4543,2024-02-09,2024-11-21
0013275944733289,Monica,Johnson,monica.johnson@sanders-harper.com,1033467961,Mcbride and Sons,3194 Todd Views,West Loriberg,KS,00798,Norfolk Island,Retail,Partner Referral,Prospect,Pending,Subsidiary,513989357.52,4811,2025-07-06,2025-08-20
0018429920862390,Heather,Townsend,heather.townsend@young.com,093.346.6333,"Butler, Dennis and Roberson",2982 Edward Pass,New Kellymouth,KS,84538,Slovenia,Manufacturing,Paid Search,Partner,Inactive,Government,1717599039.13,56,2024-10-21,2025-03-09
0015670631488779,John,Bowers,john.bowers@thornton.com,180.578.4087x486,Morales and Sons,33344 Davis Walks,Baldwinview,OK,71568,Macedonia,Media,Partner Referral,Reseller,On Hold,Government,1147392552.72,1247,2024-02-14,2024-10-17
0017948111381518,Kimberly,Green,kimberly.green@salazar.com,+1-260-321-8958x85003,"Savage, Myers and Perry",1297 Victoria Unions,New Andrewview,MI,48247,Zimbabwe,Energy,Customer Referral,Customer,Active,Private,1709679830.17,3052,2025-03-07,2025-07-02
0013284088961650,Yesenia,Farmer,yesenia.farmer@cunningham.com,848-657-2359,Bautista-Washington,44148 Schaefer Ways,Chadville,MO,74682,Panama,Manufacturing,Event,Reseller,On Hold,Private,1690937791.21,2842,2024-02-27,2024-12-31
0014644162576661,Robert,Hale,robert.hale@coleman-garcia.org,946.697.8638x847,"Quinn, Reese and Ruiz",425 Wilson Rest,South Jennifer,OR,04471,Peru,Hospitality,Email Campaign,Prospect,Active,Private,1853856569.73,3937,2025-01-21,2025-09-09
0014635261846278,Amy,Singh,amy.singh@pearson.biz,150.316.5081x52128,"Fischer, Roberts and Carlson",5500 Brown Haven Apt. 588,South Loriview,RI,58073,Chad,Manufacturing,Organic Search,Prospect,Pending,Government,1793210955.02,2017,2024-11-07,2025-04-19
0018173357691268,Denise,Williamson,denise.williamson@diaz.biz,927-852-2025,Alvarado PLC,035 Roberts Key,New Jeremy,CA,30417,Luxembourg,Manufacturing,Customer Referral,Partner,Inactive,Private,493282793.37,3865,2025-03-08,2025-09-08
0011222370384415,William,Lopez,william.lopez@bradley.com,(714)947-7069,Newman Group,577 Bernard Crescent Apt. 351,Lake Michelle,GA,63415,Samoa,Government,Organic Search,Prospect,On Hold,Subsidiary,244622204.37,3320,2024-04-20,2025-06-29
0013216420759222,Michael,Johnson,michael.johnson@lowe-stanley.net,200-015-0611x310,Beck Group,64040 Scott Pike Suite 615,Melissashire,UT,49807,Madagascar,Government,Customer Referral,Prospect,Pending,Private,688699997.89,1910,2024-01-25,2025-02-06
0011533334435976,Jennifer,Patrick,jennifer.patrick@benton.com,+1-531-467-5726x6073,"Miller, Torres and Wood",820 Lori Dam Suite 821,Armstrongborough,HI,62007,Canada,Hospitality,Web,Customer,On Hold,Subsidiary,233249937.66,3077,2024-07-26,2025-02-19
0012404324565859,Daniel,Rogers,daniel.rogers@costa.biz,809.916.5645,Jones-Hull,99703 Christopher Court,North Stephaniebury,ND,60279,Marshall Islands,Financial Services,Web,Partner,Active,Government,1872457504.75,3373,2024-11-27,2025-01-27
0016625507563225,Joseph,Patterson,joseph.patterson@sherman.com,2143160611,Bauer and Sons,0350 Singh Stravenue,Lake Amanda,LA,94869,Tokelau,Manufacturing,Partner Referral,Reseller,Active,Public,657162694.88,912,2025-08-09,2025-08-10
0017647540928595,Erin,Johnston,erin.johnston@guerrero.com,206.507.6023,"Ritter, Austin and Taylor",35203 Ryan Spurs,North Rebecca,ID,05163,Guinea,Healthcare,Web,Prospect,Inactive,Private,1920154153.76,2388,2025-05-23,2025-06-12
0014793680210570,Kyle,Rodriguez,kyle.rodriguez@torres.com,593.143.9934x9396,Henry and Sons,53316 Elizabeth Spur,East John,NM,73657,Liberia,Healthcare,Customer Referral,Partner,On Hold,Government,1277655473.46,4902,2024-11-30,2025-04-08
0012242817375864,Michael,Walker,michael.walker@martinez.biz,122.218.2466x443,Smith-Savage,33901 Lopez Street,Whiteborough,RI,05881,Christmas Island,Hospitality,Social Media,Prospect,Inactive,Private,1282418462.86,2061,2024-02-08,2024-02-18
0012883852687806,Kimberly,Hubbard,kimberly.hubbard@owens-buckley.com,881-494-0914x6816,"Garcia, White and Chen",0391 Taylor Harbors Apt. 964,South Emma,MN,99606,Tokelau,Technology,Web,Reseller,On Hold,Government,883911036.56,785,2023-11-19,2024-08-24
0013637924653526,Stacey,Peterson,stacey.peterson@jordan.com,(719)759-7238,Hunt-Smith,16681 Angela Estates,New Danieltown,OH,65283,United Arab Emirates,Financial Services,Social Media,Prospect,Inactive,Private,279409934.13,3940,2023-11-04,2024-03-14
0015447789929067,Mark,Owens,mark.owens@hunter-wood.com,001-063-888-4309x03559,Campbell PLC,699 Adam Pine,North Carol,PA,71006,Maldives,Transportation,Web,Partner,On Hold,Private,954695462.28,3106,2025-09-20,2025-09-20
0012983708106524,Aaron,Butler,aaron.butler@fernandez.com,559-457-4800x36373,Martin-Gardner,13966 Richard Falls Suite 398,Port Arthurbury,MO,25140,United States Minor Outlying Islands,Retail,Event,Customer,Pending,Subsidiary,363307374.81,4054,2024-03-21,2025-08-19
0014479999471314,Jesse,Hicks,jesse.hicks@king.com,+1-809-261-2632,"Colon, Rose and White",20471 Alexandria Station,Lake Lauraborough,MD,28127,Cote d'Ivoire,Manufacturing,Social Media,Partner,On Hold,Public,931467127.71,12,2025-02-07,2025-03-26
0019190492700325,Jack,Wells,jack.wells@bird.com,354.730.7118x07863,Jordan PLC,73480 Michael Causeway Apt. 206,Port Danielleborough,KS,45370,Costa Rica,Media,Customer Referral,Partner,Pending,Private,1322232384.42,2241,2024-06-07,2025-08-28
0018620466091190,Caitlin,Wright,caitlin.wright@allen.biz,0005018852,Oneill Group,250 Garner Flats,Jennyview,IA,43625,Malaysia,Government,Customer Referral,Reseller,Pending,Public,517154491.16,3568,2024-08-19,2024-11-07
0016082452338035,Michael,Simpson,michael.simpson@combs.com,(965)020-3726,Mitchell LLC,74008 Christopher Loop Suite 683,Clarkeland,DC,67577,Cyprus,Manufacturing,Trade Show,Reseller,Active,Private,881381092.58,4631,2025-04-10,2025-04-18
0011959385110488,Joseph,Cobb,joseph.cobb@mason-reed.com,231.635.9381x54186,"Cox, Mckinney and Fleming",2131 Mays Alley,Jameshaven,RI,38392,China,Hospitality,Outbound Call,Reseller,On Hold,Government,1203292052.35,915,2024-03-23,2024-04-24
0013701884014519,Elizabeth,Morales,elizabeth.morales@bryant.biz,(432)009-8302x554,"Goodman, Hale and Nguyen",7962 Bell Burgs Suite 840,Dianeshire,ID,14650,Sudan,Technology,Email Campaign,Partner,Pending,Government,675034925.93,3726,2024-01-12,2024-11-10
0012241830596927,Craig,Lee,craig.lee@robinson.com,719-694-7007x6800,Norton Inc,374 Matthew Crossroad,Lake David,NJ,62061,Spain,Energy,Outbound Call,Customer,Inactive,Private,1390984199.08,2060,2025-07-20,2025-09-07
0013639255940822,Kenneth,Sandoval,kenneth.sandoval@carroll-williams.com,709-832-5065,Hernandez-Hester,50564 Thompson Junction,New Sonyaside,WA,63144,Kuwait,Manufacturing,Web,Prospect,Pending,Public,940143767.9,842,2024-07-10,2025-02-17
0011819697914064,Christopher,Myers,christopher.myers@jennings.org,056.141.4837,Baker-Mayer,830 Horton Run,Mcbrideside,MD,85216,Anguilla,Hospitality,Trade Show,Partner,On Hold,Private,1944835302.27,51,2025-01-18,2025-03-12
0013164264975967,Jesse,Mclaughlin,jesse.mclaughlin@ellis.info,001-765-214-2532x74861,Hurst LLC,163 Mark Course,North Andres,SC,71748,Iceland,Energy,Outbound Call,Reseller,Inactive,Private,1537014593.34,4507,2025-03-12,2025-08-08
0017946205929473,Jeff,Conley,jeff.conley@williams.com,694-101-9169x8757,"Brown, Reid and Miller",0579 Tanner Rest,Barbaraton,CT,33433,Brazil,Financial Services,Partner Referral,Prospect,On Hold,Government,1280048383.8,2361,2024-05-30,2025-08-03
0013228011326492,Tammie,Blevins,tammie.blevins@moore-lewis.com,207-578-0437x34645,Parsons-Johnson,156 Allen Burg Suite 651,Gonzalesstad,MS,91662,Myanmar,Media,Web,Reseller,Pending,Subsidiary,283661942.78,4781,2024-01-15,2025-02-21
0011400537952667,Michele,Gentry,michele.gentry@anderson.biz,311-058-7893x43606,Lopez-Simmons,9956 Allen Bypass Apt. 694,South Barbaraland,WI,15088,Ethiopia,Financial Services,Web,Prospect,On Hold,Government,1550104740.6,4271,2024-10-03,2025-06-20
0018773830737043,Justin,Thompson,justin.thompson@martin.com,001-315-966-0990x0674,Gordon-Burns,4346 Ashley Row,Donnahaven,LA,63230,American Samoa,Retail,Trade Show,Customer,On Hold,Government,547522830.85,4777,2024-11-04,2025-04-23
0014750964458274,Donna,Stark,donna.stark@nelson.com,+1-575-792-6419x3558,Anderson-Prince,24660 Joel Common,Joshuachester,KS,52058,Chile,Retail,Event,Customer,Pending,Subsidiary,1548664602.31,2775,2024-10-31,2025-09-04
0011978403267516,Jerome,Vega,jerome.vega@murray.net,894-273-0846,Anderson Ltd,26571 Margaret Manors,Lake Codyhaven,OK,93383,San Marino,Hospitality,Outbound Call,Partner,Pending,Subsidiary,1450511956.66,2046,2024-03-19,2024-05-03
0013757178491769,Sandra,Sanford,sandra.sanford@roberts.com,0315152795,Gonzales LLC,05249 Scott Locks,Garzaberg,ID,40647,Portugal,Manufacturing,Event,Prospect,On Hold,Private,166034211.74,2701,2024-09-21,2025-04-17
0017119791596228,Angela,Thomas,angela.thomas@potter-wu.net,+1-060-654-7329x7215,Lewis Inc,1723 Gardner Greens Suite 450,North Amberborough,DC,62129,Somalia,Hospitality,Outbound Call,Prospect,On Hold,Subsidiary,767055839.27,4426,2024-02-25,2024-08-29
0019868850010110,Kent,Ferguson,kent.ferguson@cain.biz,664-097-5991x54559,Rosales Ltd,64650 Leblanc Glen Suite 908,West Brooke,MO,66535,Egypt,Education,Customer Referral,Prospect,Pending,Government,1452008530.46,4305,2023-11-19,2025-02-20
0011339806589225,Emma,Hogan,emma.hogan@cooper-flowers.biz,+1-693-427-4016x071,Chapman-Rodriguez,201 Emily Lodge Apt. 628,East Jonathan,WI,57986,Equatorial Guinea,Technology,Web,Customer,Pending,Private,84233952.32,2259,2023-12-06,2024-06-26
0019629318696452,Kenneth,Johnson,kenneth.johnson@snyder-petersen.net,785.675.9515x3168,Summers Ltd,76176 Cody Cliff,Lake Leslie,IN,52170,Timor-Leste,Technology,Email Campaign,Customer,Active,Government,1472520220.74,273,2025-05-23,2025-08-03
0019270677154940,Joshua,Raymond,joshua.raymond@lewis-brown.net,664-523-2139x6531,Rodriguez-King,109 Phillips Park,Meyertown,WA,61906,Eritrea,Education,Social Media,Customer,Active,Subsidiary,27997972.32,3664,2025-02-02,2025-05-10
0015333339975083,Danielle,Roy,danielle.roy@ortega.com,+1-764-463-0374,Atkinson LLC,7002 Jackson Junction Apt. 938,North Levibury,MS,78446,Guam,Healthcare,Trade Show,Customer,Pending,Public,468860732.03,1959,2024-10-29,2025-03-18
0017991406767045,Justin,Morris,justin.morris@mclean-hendrix.biz,+1-644-680-9151x2842,Torres Ltd,3674 Debra Drive,East Jason,VA,88514,Andorra,Education,Social Media,Partner,On Hold,Government,913392914.76,625,2023-11-23,2024-04-10
0017401946776062,Robert,Scott,robert.scott@nguyen.net,001-984-954-8375x9672,Lawson-Graham,5619 Rachel Ports,Lake Jamesberg,AL,08043,El Salvador,Transportation,Email Campaign,Prospect,Inactive,Subsidiary,1648932007.3,3374,2023-10-22,2024-12-15
